run	stim_file	trial_type	total_stim_duration	stim_average_intensity	word_A	word_A_duration	word_A_length	word_A_frequency	word_A_ortho_neighbors	word_A_phono_neighbors	word_A_semantic_neighbors	word_A_number_ phonemes	word_A_number_syllables	word_A_number_morphemes	word_A_part_of_speech	word_A_phonotactic_probability_biphone	word_A_phonotactic_probability_phoneme	word_A_phono_consistency	word_A_ortho_consistency	pause_duration	word_B	word_B_duration	word_B_length	word_B_frequency	word_B_ortho_neighbors	word_B_phono_neighbors	word_B_semantic_neighbors	word_B_number_ phonemes	word_B_number_syllables	word_B_number_morphemes	word_B_part_of_speech	word_B_phonotactic_probability_biphone	word_B_phonotactic_probability_phoneme	word_B_phono_consistency	word_B_ortho_consistency	word_A_B_association_strength
1	PC026.wav	P_O	1.7	65.8007	calm	0.698	4	6300	4	18	2209	3	1	1	JJ|NN|VB	0.0058	0.1174	0.6	1	0.301	coast	0.699	5	22188	3	15	6823	4	1	1	NN|VB	0.0269	0.2681	0.5	1	n/a
1	PC027.wav	P_O	1.693	65.8007	lend	0.69	4	2983	12	17	3	4	1	1	VB	0.018	0.1997	0.9231	1	0.308	lump	0.695	4	2579	8	10	0	4	1	1	NN|VB	0.016	0.1589	1	1	n/a
1	stereo_PR01.wav	P_R	1.654	65.8007	wide	0.55	4	63297	13	32	8058	3	1	1	JJ|RB|NN	0.0026	0.1399	0.65	1	0.453	ride	0.651	4	23593	15	41	6365	3	1	1	NN|VB	0.0045	0.1224	0.65	1	n/a
1	stereo_PR03.wav	P_R	1.641	65.8007	gown	0.584	4	1301	4	10	0	3	1	1	NN	0.0042	0.1318	0.8889	0.5	0.411	town	0.646	4	37149	4	13	7541	3	1	1	NN	0.0045	0.1503	0.8889	0.5	n/a
1	stereo_PR04.wav	P_R	1.575	65.8007	bed	0.474	3	31345	13	29	5699	3	1	1	NN|VB	0.004	0.1184	0.5	1	0.523	red	0.579	3	103819	11	27	8842	3	1	1	JJ|NN	0.0122	0.161	0.5	1	n/a
1	stereo_PR09.wav	P_R	1.639	65.8007	name	0.663	4	297695	8	15	9032	3	1	1	NN|VB	0.0044	0.1175	0.8	1	0.34	blame	0.636	5	17326	5	5	1473	4	1	1	VB|NN	0.0082	0.1871	0.8	1	n/a
1	stereo_PR10.wav	P_R	1.7	65.8007	dash	0.674	4	3424	10	17	823	3	1	1	NN|VB	0.0039	0.1389	0.95	0.95	0.327	smash	0.701	5	2573	3	3	368	4	1	1	NN|VB	0.0032	0.1591	0.95	0.95	n/a
1	stereo_PR11.wav	P_R	1.7	65.8007	kid	0.478	3	20833	8	18	4576	3	1	1	NN|VB	0.0052	0.2269	1	1	0.52	slid	0.701	4	4980	6	10	0	4	1	1	VB|JJ	0.0095	0.2224	1	1	n/a
1	stereo_PR17.wav	P_R	1.7	65.8007	brave	0.695	5	5524	5	9	1929	4	1	1	JJ	0.0147	0.217	0.9231	0.8571	0.3	save	0.706	4	62632	14	20	7791	3	1	1	VB|NN	0.0029	0.1813	0.9231	0.8571	n/a
1	stereo_PR18.wav	P_R	1.542	65.8007	plug	0.545	4	15792	3	7	316	4	1	1	NN|VB	0.0098	0.1543	1	1	0.452	mug	0.545	3	1642	11	21	0	3	1	1	NN	0.0052	0.1143	1	1	n/a
1	stereo_PR19.wav	P_R	1.632	65.8007	stall	0.696	5	2794	5	11	1	4	1	1	NN|VB	0.0187	0.17	0.6	0.9231	0.308	call	0.628	4	241962	13	31	8918	3	1	1	VB|NN	0.006	0.1829	0.6	0.9231	n/a
1	stereo_PR25.wav	P_R	1.568	65.8007	cliff	0.478	5	5132	0	5	4471	4	1	1	NN	0.0069	0.1031	1	1	0.52	sniff	0.569	5	1868	2	6	0	4	1	1	VB	0.0046	0.2116	1	1	n/a
1	stereo_PR26.wav	P_R	1.612	65.8007	brain	0.632	5	54113	6	16	5954	4	1	1	NN	0.0159	0.2806	0.5667	1	0.373	plain	0.61	5	23526	2	10	5426	4	1	1	JJ|NN|RB	0.0118	0.2672	0.5667	1	n/a
1	stereo_PR29.wav	P_R	1.678	65.8007	trip	0.536	4	28399	6	11	7063	4	1	1	NN|VB	0.0281	0.207	0.9545	1	0.459	slip	0.679	4	24291	11	16	1903	4	1	1	NN|VB	0.011	0.2183	0.9545	1	n/a
1	ContS03.wav	P_C	1.624	64.8479	n/a	0.664	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.339	n/a	0.623	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	ContS05.wav	P_C	1.634	64.5104	n/a	0.663	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.439	n/a	0.531	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	ContS09.wav	P_C	1.664	64.8735	n/a	0.664	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.336	n/a	0.664	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	ContS11.wav	P_C	1.674	64.5463	n/a	0.665	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.437	n/a	0.571	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	ContS15.wav	P_C	1.701	64.8977	n/a	0.782	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.363	n/a	0.555	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	ContS17.wav	P_C	1.713	64.5806	n/a	0.665	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.455	n/a	0.592	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	ContS21.wav	P_C	1.751	64.6912	n/a	0.782	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.415	n/a	0.555	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	ContS23.wav	P_C	1.763	64.7503	n/a	0.666	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.454	n/a	0.643	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	ContS27.wav	P_C	1.79	64.7032	n/a	0.782	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.415	n/a	0.593	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	ContS29.wav	P_C	1.8	64.5093	n/a	0.659	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.455	n/a	0.682	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	ContS33.wav	P_C	1.833	64.4979	n/a	0.782	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.454	n/a	0.597	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	ContS35.wav	P_C	1.865	64.7938	n/a	0.904	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.313	n/a	0.647	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	PM001.wav	P_U	1.7	65.8007	zip	0.63	3	16636	10	14	0	3	1	1	NN|JJ|VB	0.0054	0.1359	0.9545	1	0.373	cone	0.698	4	3540	18	31	1164	3	1	1	NN	0.0162	0.1852	0.5556	0.7895	n/a
1	PM002.wav	P_U	1.545	65.8007	bug	0.567	3	32226	17	26	1065	3	1	1	NN|VB	0.0047	0.1083	1	1	0.434	hip	0.548	3	6836	14	27	4476	3	1	1	NN	0.0089	0.1727	0.9545	1	n/a
1	PM003.wav	P_U	1.7	65.8007	boat	0.55	4	15857	9	31	6958	3	1	1	NN	0.0027	0.1864	0.6667	1	0.448	hum	0.702	3	2850	14	26	0	3	1	1	NN|VB	0.0075	0.128	0.6	1	n/a
1	PM009.wav	P_U	1.567	65.8007	feed	0.688	4	20084	14	26	4595	3	1	1	NN|VB	0.0041	0.1164	0.7143	1	0.318	belt	0.561	4	10820	12	16	5179	4	1	1	NN	0.0158	0.2872	0.7273	1	n/a
1	PM020.wav	P_U	1.68	65.8007	land	0.694	4	75075	11	16	8294	4	1	1	NN|VB	0.032	0.2499	1	0.9167	0.336	face	0.654	4	77706	11	20	8618	3	1	1	NN|VB	0.0055	0.1609	0.6875	1	n/a
1	PM023.wav	P_U	1.7	65.8007	rent	0.616	4	10739	15	19	2607	4	1	1	NN|VB	0.0393	0.3085	0.9231	1	0.38	soup	0.704	4	6046	4	17	197	3	1	1	NN|VB	0.0041	0.1616	0.1765	0.75	n/a
1	PM027.wav	P_U	1.7	65.8007	build	0.568	5	47708	2	21	7700	4	1	1	VB|NN	0.0171	0.2614	0.5	1	0.431	saint	0.702	5	6328	4	8	6575	4	1	1	NN	0.0108	0.2928	0.8333	1	n/a
1	stereo_PU16.wav	P_U	1.49	65.8007	pan	0.621	3	10047	19	27	4494	3	1	1	NN|VB	0.0231	0.2599	1	0.8824	0.377	truck	0.492	5	10203	4	6	5281	4	1	1	NN|VB	0.0167	0.1895	1	1	n/a
1	stereo_PU19.wav	P_U	1.546	65.8007	fresh	0.677	5	15597	1	4	6573	4	1	1	JJ|NN	0.0138	0.1725	0.75	1	0.323	need	0.541	4	415850	7	25	8474	3	1	1	NN|VB	0.0039	0.0936	0.7143	1	n/a
1	stereo_PU21.wav	P_U	1.56	65.8007	stove	0.702	5	1846	7	6	0	4	1	1	NN	0.0185	0.1685	0.8182	0.6	0.297	map	0.598	3	25878	18	25	6318	3	1	1	NN|VB	0.0149	0.1737	0.9444	0.9444	n/a
1	stereo_PU26.wav	P_U	1.49	65.8007	snail	0.697	5	10191	1	3	0	4	1	1	NN	0.0044	0.2686	0.5588	1	0.301	crook	0.492	5	1171	4	7	0	4	1	1	NN|VB	0.0098	0.2298	1	0.9167	n/a
1	stereo_PU28.wav	P_U	1.641	65.8007	cloth	0.679	5	11191	1	6	1761	4	1	1	NN	0.0098	0.1606	1	0.8	0.319	brown	0.643	5	42129	7	9	8319	4	1	1	JJ|NN|VB	0.0148	0.2409	0.8889	0.5	n/a
2	PC006.wav	P_O	1.629	65.8007	rug	0.628	3	1448	14	21	0	3	1	1	NN	0.0039	0.1072	1	1	0.369	rap	0.632	3	5295	19	26	2292	3	1	1	NN|VB	0.0098	0.1666	0.9444	0.9444	n/a
2	PC007.wav	P_O	1.7	65.8007	sock	0.681	4	1146	13	28	0	3	1	1	NN|VB	0.0053	0.2052	0.8889	1	0.313	safe	0.706	4	33169	8	12	7200	3	1	1	JJ|NN	0.0028	0.1825	1	1	n/a
2	PC008.wav	P_O	1.689	65.8007	mud	0.656	3	11445	6	21	2314	3	1	1	NN	0.0049	0.1344	0.75	1	0.343	meal	0.692	4	6528	12	33	1610	3	1	1	NN	0.0047	0.1627	0.4737	1	n/a
2	PC014.wav	P_O	1.651	65.8007	goal	0.641	4	26030	4	31	7254	3	1	1	NN	0.0005	0.1073	0.1739	1	0.363	gust	0.647	4	298	9	11	0	4	1	1	NN	0.0287	0.2334	0.9091	1	n/a
2	PC015.wav	P_O	1.7	65.8007	tall	0.692	4	11346	15	32	4835	3	1	1	JJ|NN	0.0044	0.1347	0.6	0.9231	0.307	toast	0.701	5	3064	3	11	0	4	1	1	NN|VB	0.0118	0.2199	0.5	1	n/a
2	PC022.wav	P_O	1.7	65.8007	fence	0.703	5	5277	2	8	1533	4	1	1	NN|VB	0.0278	0.2657	0.5714	1	0.309	fat	0.689	3	29356	15	25	4627	3	1	1	JJ|NN	0.0093	0.192	1	0.8824	n/a
2	PC023.wav	P_O	1.648	65.8007	ramp	0.648	4	2793	8	10	148	4	1	1	NN|VB	0.019	0.2151	1	0.9167	0.351	read	0.648	4	289582	12	35	8047	3	1	1	VB|NN	0.0066	0.1199	0.2857	0.375	n/a
2	PC024.wav	P_O	1.585	65.8007	paint	0.67	5	15964	6	13	5373	4	1	1	NN|VB	0.0116	0.2748	0.8333	1	0.324	pick	0.59	4	45297	14	34	5240	3	1	1	VB|NN	0.0134	0.2341	1	1	n/a
2	PC028.wav	P_O	1.7	65.8007	mend	0.69	4	357	11	17	0	4	1	1	VB|NN	0.034	0.2665	0.9231	1	0.306	mask	0.704	4	12361	9	7	3759	4	1	1	NN|VB	0.0146	0.2387	1	1	n/a
2	PC030.wav	P_O	1.7	65.8007	bend	0.669	4	6891	12	18	2574	4	1	1	NN|VB	0.0313	0.2605	0.9231	1	0.328	bulb	0.703	4	3246	2	2	0	4	1	1	NN	0.0085	0.182	1	1	n/a
2	PC031.wav	P_O	1.7	65.8007	sand	0.692	4	10083	11	15	4794	4	1	1	NN|VB	0.0321	0.3182	1	0.9167	0.306	salt	0.703	4	15258	5	9	5797	4	1	1	NN|VB	0.0121	0.3148	0.6	1	n/a
2	PC034.wav	P_O	1.685	66.1761	van	0.7	3	45556	9	15	8215	3	1	1	NN	0.0169	0.1979	1	0.8824	0.295	vest	0.69	4	1238	11	19	0	4	1	1	NN	0.0336	0.2635	0.9412	1	n/a
2	stereo_PR05.wav	P_R	1.536	65.8007	rake	0.599	4	919	16	33	0	3	1	1	VB|NN	0.0066	0.1565	0.8421	1	0.398	cake	0.539	4	6250	18	24	582	3	1	1	NN|VB	0.0055	0.1991	0.8421	1	n/a
2	stereo_PR07.wav	P_R	1.675	65.8007	bad	0.485	3	153580	19	28	8258	3	1	1	JJ|NN|RB	0.0083	0.1686	0.8667	0.9286	0.512	mad	0.677	3	17811	17	29	4944	3	1	1	JJ|NN	0.0125	0.1746	0.8667	0.9286	n/a
2	stereo_PR08.wav	P_R	1.526	65.8007	pin	0.528	3	24742	16	33	2732	3	1	1	NN|VB	0.0143	0.2767	0.8889	1	0.469	win	0.528	3	64799	12	30	5779	3	1	1	VB|NN	0.0141	0.2126	0.8889	1	n/a
2	stereo_PR13.wav	P_R	1.575	65.8007	dead	0.479	4	72864	10	23	8141	3	1	1	JJ|NN|RB	0.0108	0.1627	0.4545	0.625	0.518	bread	0.578	5	9063	5	15	2333	4	1	1	NN	0.0166	0.2083	0.4545	0.625	n/a
2	stereo_PR14.wav	P_R	1.569	65.8007	mop	0.615	3	723	12	16	0	3	1	1	NN|VB	0.0052	0.1436	0.9444	1	0.38	stop	0.574	4	96586	5	9	8309	4	1	1	VB|NN	0.0196	0.1846	0.9444	1	n/a
2	stereo_PR16.wav	P_R	1.547	65.8007	sack	0.692	4	2220	13	31	50	3	1	1	NN|VB	0.01	0.2353	0.9565	1	0.304	black	0.551	5	160756	4	8	9252	4	1	1	JJ|NN|VB	0.0156	0.1664	0.9565	1	n/a
2	stereo_PR20.wav	P_R	1.7	65.8007	prize	0.683	5	8217	3	12	5874	4	1	1	NN|VB	0.0298	0.1998	0.4	1	0.316	size	0.701	4	107005	4	31	6440	3	1	1	NN|VB	0.0041	0.1568	0.4	1	n/a
2	stereo_PR22.wav	P_R	1.551	65.8007	stack	0.663	5	14654	11	17	1937	4	1	1	NN|VB	0.0234	0.2003	0.9565	1	0.343	pack	0.545	4	30418	16	35	5216	3	1	1	VB|NN	0.0141	0.2173	0.9565	1	n/a
2	stereo_PR24.wav	P_R	1.554	65.8007	speed	0.677	5	91193	2	7	7030	4	1	1	NN|VB	0.0116	0.1819	0.7143	1	0.32	weed	0.558	4	3010	11	33	0	3	1	1	NN|VB	0.003	0.0901	0.7143	1	n/a
2	stereo_PR30.wav	P_R	1.646	65.8007	creep	0.585	5	1793	3	9	0	4	1	1	VB|NN	0.018	0.239	0.7778	1	0.412	sweep	0.649	5	3219	4	7	637	4	1	1	NN|VB	0.005	0.1727	0.7778	1	n/a
2	stereo_PR31.wav	P_R	1.617	65.8007	snap	0.696	4	8365	5	7	2	4	1	1	NN|VB	0.0039	0.2252	0.9444	0.9444	0.312	trap	0.609	4	9424	5	8	3666	4	1	1	NN|VB	0.0241	0.2003	0.9444	0.9444	n/a
2	stereo_PR32.wav	P_R	1.63	65.8007	brick	0.528	5	3969	6	12	3310	4	1	1	NN	0.0242	0.2197	1	1	0.469	stick	0.633	5	28279	6	14	4041	4	1	1	NN|VB	0.023	0.207	1	1	n/a
2	ContS02.wav	P_C	1.604	64.4822	n/a	0.545	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.435	n/a	0.623	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2	ContS06.wav	P_C	1.644	64.5196	n/a	0.544	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.437	n/a	0.663	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2	ContS08.wav	P_C	1.654	64.8672	n/a	0.784	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.337	n/a	0.533	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2	ContS12.wav	P_C	1.674	64.4054	n/a	0.665	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.478	n/a	0.532	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2	ContS14.wav	P_C	1.695	64.8918	n/a	0.784	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.338	n/a	0.573	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2	ContS18.wav	P_C	1.723	64.6475	n/a	0.666	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.413	n/a	0.644	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2	ContS20.wav	P_C	1.74	64.705	n/a	0.783	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.362	n/a	0.595	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2	ContS24.wav	P_C	1.773	64.895	n/a	0.904	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.314	n/a	0.555	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2	ContS26.wav	P_C	1.79	64.9271	n/a	0.781	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.365	n/a	0.644	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2	ContS30.wav	P_C	1.812	64.9573	n/a	0.904	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.313	n/a	0.595	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2	ContS32.wav	P_C	1.83	64.7852	n/a	0.783	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.363	n/a	0.684	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2	ContS36.wav	P_C	1.862	64.6938	n/a	0.904	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.363	n/a	0.595	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2	PM004.wav	P_U	1.69	65.8007	kiss	0.662	4	12848	5	14	3858	3	1	1	NN|VB	0.0188	0.2677	0.8333	1	0.338	log	0.691	3	21912	14	12	3647	3	1	1	NN|VB	0.0028	0.1013	1	0.8182	n/a
2	PM010.wav	P_U	1.7	65.8007	fall 	0.662	4	46059	12	35	9001	3	1	1	NN|VB	0.005	0.1368	0.6	0.9231	0.336	must	0.703	4	306094	15	16	8469	4	1	1	VB	0.031	0.2646	0.9091	1	n/a
2	PM011.wav	P_U	1.7	65.8007	yawn	0.689	4	1333	7	15	0	3	1	1	NN|VB	0.0015	0.1205	0.8889	1	0.309	silk	0.703	4	3864	8	7	2591	4	1	1	NN	0.0202	0.3145	1	1	n/a
2	PM021.wav	P_U	1.687	65.8007	desk	0.599	4	13624	3	3	1994	4	1	1	NN	0.0198	0.2457	1	1	0.4	feel	0.689	4	162048	9	35	6998	3	1	1	VB|NN	0.0046	0.1521	0.4737	1	n/a
2	PM025.wav	P_U	1.7	65.8007	gasp	0.701	4	2664	3	3	0	4	1	1	NN	0.0125	0.2015	1	0.8	0.295	fund	0.704	4	17735	4	15	6213	4	1	1	NN|VB	0.0198	0.2222	1	1	n/a
2	PM029.wav	P_U	1.624	65.8007	bank	0.594	4	39506	16	13	7609	4	1	1	NN|VB	0.022	0.2689	1	1	0.402	halt	0.628	4	4028	9	12	1839	4	1	1	NN|VB	0.0087	0.219	0.6	1	n/a
2	stereo_PU01.wav	P_U	1.563	65.8007	path	0.596	4	43722	7	16	7218	3	1	1	NN	0.0079	0.1523	1	0.8571	0.402	food	0.565	4	59724	9	18	8125	3	1	1	NN	0.002	0.1067	0.3333	0.3333	n/a
2	stereo_PU02.wav	P_U	1.638	65.8007	hate	0.569	4	44130	16	26	2766	3	1	1	VB|NN	0.0036	0.193	0.6296	1	0.428	rod	0.642	3	19565	14	25	4859	3	1	1	NN	0.004	0.1374	0.7692	1	n/a
2	stereo_PU11.wav	P_U	1.7	65.8007	dive	0.684	4	8177	13	14	864	3	1	1	NN|VB	0.0049	0.1097	1	0.8182	0.315	sleep	0.701	5	25606	6	12	4880	4	1	1	VB|NN	0.0073	0.2021	0.7778	1	n/a
2	stereo_PU12.wav	P_U	1.69	65.8007	bat	0.439	3	6469	19	37	3268	3	1	1	NN|VB	0.0118	0.1966	1	0.8824	0.552	slime	0.7	5	1921	4	9	0	4	1	1	NN	0.0074	0.1886	0.7692	1	n/a
2	stereo_PU18.wav	P_U	1.646	65.8007	grip	0.615	4	7900	6	13	1139	4	1	1	NN|VB	0.0238	0.1885	0.9545	1	0.384	line	0.646	4	239804	17	34	8590	3	1	1	NN|VB	0.0084	0.1645	0.8889	1	n/a
2	stereo_PU27.wav	P_U	1.7	65.8007	flash	0.686	5	17727	5	10	5146	4	1	1	NN|VB	0.0141	0.1287	0.95	0.95	0.31	tribe	0.704	5	4484	4	6	4858	4	1	1	NN	0.0183	0.1657	1	1	n/a
